Year,Month,Day,Hour,Temperature,Irradiance
2016,11,30,7,19.32,134.25
2016,11,30,8,21.18,325.66
2016,11,30,9,24.48,499.27
2016,11,30,10,25.85,622.32
2016,11,30,11,26.62,628.71
2016,11,30,12,27.04,646.27
2016,11,30,13,27.26,541.78
2016,11,30,14,27.19,428.93
2016,11,30,15,26.77,262.37
2016,11,30,16,25.98,87.02
2016,11,30,17,24.77,0
2016,11,30,18,24.64,0
2016,11,30,19,24.03,0
2016,11,30,20,23.24,0
2016,11,30,21,22.64,0
2016,11,30,22,22.23,0
2016,11,30,23,21.92,0
2016,12,1,0,21.44,0
2016,12,1,1,20.87,0
2016,12,1,2,20,0
2016,12,1,3,19.25,0
2016,12,1,4,18.74,0
2016,12,1,5,18.12,0
2016,12,1,6,17.57,13.28
2016,12,1,7,19,139.2
2016,12,1,8,20.81,324.48
2016,12,1,9,24.04,486.84
2016,12,1,10,26.14,616.21
2016,12,1,11,27.04,620.91
2016,12,1,12,27.49,632.95
2016,12,1,13,27.64,584.38
2016,12,1,14,27.51,448.38
2016,12,1,15,27.02,264.73
2016,12,1,16,26.26,87.78
2016,12,1,17,25,0
2016,12,1,18,24.65,0
2016,12,1,19,24.06,0
2016,12,1,20,22.89,0
2016,12,1,21,22.16,0
2016,12,1,22,21.56,0
2016,12,1,23,20.89,0
2016,12,2,0,20.17,0
2016,12,2,1,19.53,0
2016,12,2,2,19,0
2016,12,2,3,18.56,0
2016,12,2,4,18.15,0
2016,12,2,5,17.73,0
2016,12,2,6,17.46,11.86
2016,12,2,7,19.2,127.69
2016,12,2,8,21.01,309.43
2016,12,2,9,23.97,468.62
2016,12,2,10,26.27,600.13
2016,12,2,11,27.08,638.23
2016,12,2,12,27.44,588.34
2016,12,2,13,27.58,561.8
2016,12,2,14,27.4,440.09
2016,12,2,15,26.88,251.64
2016,12,2,16,25.71,88.67
2016,12,2,17,23.98,0
2016,12,2,18,23.29,0
2016,12,2,19,22.79,0
2016,12,2,20,22.26,0
2016,12,2,21,21.28,0
2016,12,2,22,20.2,0
2016,12,2,23,19.13,0
2016,12,3,0,18.31,0
2016,12,3,1,17.78,0
2016,12,3,2,17.37,0
2016,12,3,3,16.99,0
2016,12,3,4,16.61,0
2016,12,3,5,16.25,0
2016,12,3,6,16.01,12.16
2016,12,3,7,18.15,138.5
2016,12,3,8,20.13,326.08
2016,12,3,9,23.3,502.39
2016,12,3,10,25.31,626.97
2016,12,3,11,26.19,700.74
2016,12,3,12,26.76,691.72
2016,12,3,13,26.98,614.79
2016,12,3,14,26.83,476.34
2016,12,3,15,26.27,280.84
2016,12,3,16,24.9,97.59
2016,12,3,17,22.01,0
2016,12,3,18,20.95,0
2016,12,3,19,20.28,0
2016,12,3,20,19.69,0
2016,12,3,21,19.15,0
2016,12,3,22,18.73,0
2016,12,3,23,18.33,0
2016,12,4,0,17.83,0
2016,12,4,1,17.29,0
2016,12,4,2,16.88,0
2016,12,4,3,16.61,0
2016,12,4,4,16.35,0
2016,12,4,5,16.13,0
2016,12,4,6,15.94,11.55
2016,12,4,7,17.62,141.89
2016,12,4,8,19.37,341.27
2016,12,4,9,22.07,529.77
2016,12,4,10,24.69,651.02
2016,12,4,11,25.85,734.59
2016,12,4,12,26.53,727.44
2016,12,4,13,26.8,646.38
2016,12,4,14,26.65,507.18
2016,12,4,15,25.9,305.66
2016,12,4,16,24.1,103.25
2016,12,4,17,21.27,0
2016,12,4,18,20.19,0
2016,12,4,19,19.47,0
2016,12,4,20,18.78,0
2016,12,4,21,18.07,0
2016,12,4,22,17.34,0
2016,12,4,23,16.68,0
2016,12,5,0,15.99,0
2016,12,5,1,15.31,0
2016,12,5,2,14.76,0
2016,12,5,3,14.29,0
2016,12,5,4,13.78,0
2016,12,5,5,13.29,0
2016,12,5,6,12.87,11.33
2016,12,5,7,14.11,121.43
2016,12,5,8,15.82,278.15
2016,12,5,9,18.6,440.03
2016,12,5,10,21.81,605.53
2016,12,5,11,23.94,687.09
2016,12,5,12,25.23,676.71
2016,12,5,13,25.76,603.92
2016,12,5,14,25.81,459.38
2016,12,5,15,25.3,263.93
2016,12,5,16,23.7,92.49
2016,12,5,17,20.72,0
2016,12,5,18,19.58,0
2016,12,5,19,18.76,0
2016,12,5,20,18.04,0
2016,12,5,21,17.36,0
2016,12,5,22,16.71,0
2016,12,5,23,16.12,0
2016,12,6,0,15.55,0
2016,12,6,1,15.01,0
2016,12,6,2,14.49,0
2016,12,6,3,13.95,0
2016,12,6,4,13.44,0
2016,12,6,5,12.95,0
2016,12,6,6,12.52,10.76
2016,12,6,7,14.16,90.7
2016,12,6,8,16.1,211.05
2016,12,6,9,18.87,336.4
2016,12,6,10,22.51,584.88
2016,12,6,11,25.26,732.3
2016,12,6,12,26.29,723.58
2016,12,6,13,26.61,639.55
2016,12,6,14,26.54,417.93
2016,12,6,15,26.01,296.61
2016,12,6,16,24.53,109.71
2016,12,6,17,22.23,0
2016,12,6,18,21.03,0
2016,12,6,19,19.98,0
2016,12,6,20,18.92,0
2016,12,6,21,17.94,0
2016,12,6,22,17.1,0
2016,12,6,23,16.33,0
2016,12,7,0,15.69,0
2016,12,7,1,15.15,0
2016,12,7,2,14.62,0
2016,12,7,3,14.12,0
2016,12,7,4,13.68,0
2016,12,7,5,13.29,0
2016,12,7,6,12.94,11.07
2016,12,7,7,15.08,139.34
2016,12,7,8,17.18,341.84
2016,12,7,9,20.08,528.98
2016,12,7,10,23.46,651.45
2016,12,7,11,24.81,731.66
2016,12,7,12,25.62,721.02
2016,12,7,13,26.01,651.12
2016,12,7,14,25.97,493.13
2016,12,7,15,25.5,300.74
2016,12,7,16,24.41,113.72
2016,12,7,17,22.33,0
2016,12,7,18,21.45,0
2016,12,7,19,20.64,0
2016,12,7,20,19.94,0
2016,12,7,21,19.21,0
2016,12,7,22,18.14,0
2016,12,7,23,17.1,0
2016,12,8,0,16.19,0
2016,12,8,1,15.4,0
2016,12,8,2,14.76,0
2016,12,8,3,14.22,0
2016,12,8,4,13.73,0
2016,12,8,5,13.3,0
2016,12,8,6,13.01,10.38
2016,12,8,7,15.56,152.06
2016,12,8,8,17.97,366.61
2016,12,8,9,20.94,548.45
2016,12,8,10,23.62,680.55
2016,12,8,11,25.34,736.93
2016,12,8,12,26.22,734.48
2016,12,8,13,26.59,662.51
2016,12,8,14,26.53,507.27
2016,12,8,15,25.98,310.68
2016,12,8,16,24.2,112.28
2016,12,8,17,20.93,0
2016,12,8,18,19.7,0
2016,12,8,19,18.91,0
2016,12,8,20,18.26,0
2016,12,8,21,17.67,0
2016,12,8,22,17.08,0
2016,12,8,23,16.41,0
2016,12,9,0,15.76,0
2016,12,9,1,15.26,0
2016,12,9,2,14.83,0
2016,12,9,3,14.3,0
2016,12,9,4,13.65,0
2016,12,9,5,13.08,0
2016,12,9,6,12.65,10.55
2016,12,9,7,14.39,143.11
2016,12,9,8,16.38,350.3
2016,12,9,9,19.25,538.59
2016,12,9,10,22.2,672.97
2016,12,9,11,24.28,716.25
2016,12,9,12,25.2,698.73
2016,12,9,13,25.59,630.23
2016,12,9,14,25.56,490.58
2016,12,9,15,24.98,294.02
2016,12,9,16,23.06,110.51
2016,12,9,17,19.98,0
2016,12,9,18,18.76,0
2016,12,9,19,17.9,0
2016,12,9,20,17.18,0
2016,12,9,21,16.56,0
2016,12,9,22,15.99,0
2016,12,9,23,15.51,0
2016,12,10,0,15.06,0
2016,12,10,1,14.53,0
2016,12,10,2,13.86,0
2016,12,10,3,13.15,0
2016,12,10,4,12.48,0
2016,12,10,5,11.9,0
2016,12,10,6,11.46,9.28
2016,12,10,7,13.2,131.35
2016,12,10,8,15.24,323.22
2016,12,10,9,18.37,515.17
2016,12,10,10,21.61,652.15
2016,12,10,11,23.44,685.69
2016,12,10,12,24.44,694.06
2016,12,10,13,24.9,624.27
2016,12,10,14,24.82,479.1
2016,12,10,15,24.22,285.07
2016,12,10,16,22.33,99.27
2016,12,10,17,19.06,0
2016,12,10,18,17.83,0
2016,12,10,19,17.05,0
2016,12,10,20,16.37,0
2016,12,10,21,15.82,0
2016,12,10,22,15.2,0
2016,12,10,23,14.45,0
2016,12,11,0,13.89,0
2016,12,11,1,13.54,0
2016,12,11,2,13.21,0
